entry_time,exit_time,direction,entry_price,stop_loss,take_profit,status,pnl,balance
2023-03-28 06:00:00,2023-03-28 08:30:00,Sell,1958.545,1962.045,1951.545,Win,7.0,894.5
2023-03-28 14:30:00,2023-03-28 17:15:00,Buy,1964.235,1960.735,1971.235,Win,7.0,901.5
2023-03-29 14:30:00,2023-03-29 15:00:00,Buy,1967.945,1964.445,1974.945,Loss,-3.5,898.0
2023-03-29 19:15:00,2023-03-30 01:00:00,Sell,1964.495,1967.995,1957.495,Win,7.0,905.0
2023-03-30 01:00:00,2023-03-30 05:30:00,Sell,1960.385,1963.885,1953.385,Loss,-3.5,901.5
2023-03-30 10:15:00,2023-03-30 13:30:00,Buy,1968.638,1965.138,1975.638,Loss,-3.5,898.0
2023-03-30 14:15:00,2023-03-30 15:00:00,Buy,1967.715,1964.215,1974.715,Win,7.0,905.0
2023-03-30 16:00:00,2023-03-30 16:30:00,Buy,1975.595,1972.095,1982.595,Win,7.0,912.0
2023-04-03 10:00:00,2023-04-03 11:15:00,Buy,1966.655,1963.155,1973.655,Win,7.0,919.0
2023-04-03 11:15:00,2023-04-03 14:00:00,Buy,1973.835,1970.335,1980.835,Win,7.0,926.0
2023-04-03 14:00:00,2023-04-03 14:15:00,Buy,1981.178,1977.678,1988.178,Win,7.0,933.0
2023-04-05 02:30:00,2023-04-05 12:15:00,Buy,2021.865,2018.365,2028.865,Win,7.0,940.0
2023-04-09 22:00:00,2023-04-10 00:45:00,Sell,2005.25,2008.75,1998.25,Win,7.0,947.0
2023-04-10 02:30:00,2023-04-10 07:30:00,Sell,1993.104,1996.604,1986.104,Loss,-3.5,943.5
2023-04-11 08:15:00,2023-04-11 11:15:00,Buy,2003.778,2000.278,2010.778,Loss,-3.5,940.0
2023-04-12 01:15:00,2023-04-12 01:45:00,Buy,2006.135,2002.635,2013.135,Win,7.0,947.0
2023-04-12 01:45:00,2023-04-12 04:30:00,Buy,2013.615,2010.115,2020.615,Win,7.0,954.0
2023-04-12 12:30:00,2023-04-12 12:45:00,Buy,2009.365,2005.865,2016.365,Win,7.0,961.0
2023-04-12 18:00:00,2023-04-13 06:15:00,Buy,2012.998,2009.498,2019.998,Win,7.0,968.0
2023-04-13 06:15:00,2023-04-13 08:00:00,Buy,2018.925,2015.425,2025.925,Win,7.0,975.0
2023-04-13 08:00:00,2023-04-13 12:30:00,Buy,2025.565,2022.065,2032.565,Win,7.0,982.0
2023-04-13 12:45:00,2023-04-13 13:00:00,Buy,2038.405,2034.905,2045.405,Win,7.0,989.0
2023-04-13 13:45:00,2023-04-13 14:30:00,Buy,2043.635,2040.135,2050.635,Loss,-3.5,985.5
2023-04-13 15:15:00,2023-04-14 02:00:00,Buy,2039.085,2035.585,2046.085,Win,7.0,992.5
2023-04-14 14:30:00,2023-04-14 14:45:00,Sell,2007.305,2010.805,2000.305,Win,7.0,999.5
2023-04-17 00:45:00,2023-04-17 01:00:00,Sell,2002.885,2006.385,1995.885,Win,7.0,1006.5
2023-04-17 12:30:00,2023-04-17 12:45:00,Sell,2006.645,2010.145,1999.645,Win,7.0,1013.5
2023-04-17 14:30:00,2023-04-17 14:45:00,Sell,1990.175,1993.675,1983.175,Win,7.0,1020.5
2023-04-18 13:15:00,2023-04-18 14:00:00,Sell,1997.605,2001.105,1990.605,Loss,-3.5,1017.0
2023-04-19 05:30:00,2023-04-19 06:00:00,Sell,2003.005,2006.505,1996.005,Win,7.0,1024.0
2023-04-19 06:15:00,2023-04-19 08:00:00,Sell,1993.735,1997.235,1986.735,Win,7.0,1031.0
2023-04-19 08:00:00,2023-04-19 08:30:00,Sell,1990.145,1993.645,1983.145,Win,7.0,1038.0
2023-04-19 09:30:00,2023-04-19 11:30:00,Sell,1976.185,1979.685,1969.185,Win,7.0,1045.0
2023-04-20 02:15:00,2023-04-20 06:15:00,Sell,1994.5,1998.0,1987.5,Loss,-3.5,1041.5
2023-04-20 09:30:00,2023-04-20 10:15:00,Buy,1995.265,1991.765,2002.265,Win,7.0,1048.5
2023-04-20 10:15:00,2023-04-20 12:15:00,Buy,2001.685,1998.185,2008.685,Loss,-3.5,1045.0
2023-04-20 20:00:00,2023-04-21 01:30:00,Buy,2004.075,2000.575,2011.075,Loss,-3.5,1041.5
2023-04-21 05:30:00,2023-04-21 06:15:00,Sell,1998.345,2001.845,1991.345,Win,7.0,1048.5
2023-04-21 06:30:00,2023-04-21 13:15:00,Sell,1988.845,1992.345,1981.845,Loss,-3.5,1045.0
2023-04-24 23:30:00,2023-04-25 00:45:00,Buy,1992.585,1989.085,1999.585,Win,7.0,1052.0
2023-04-25 05:45:00,2023-04-25 07:30:00,Buy,1993.435,1989.935,2000.435,Loss,-3.5,1048.5
2023-04-25 10:15:00,2023-04-25 11:30:00,Sell,1986.148,1989.648,1979.148,Win,7.0,1055.5
2023-04-25 17:15:00,2023-04-25 17:45:00,Buy,1991.898,1988.398,1998.898,Win,7.0,1062.5
2023-04-25 17:45:00,2023-04-25 18:15:00,Buy,1996.448,1992.948,2003.448,Win,7.0,1069.5
2023-04-25 23:00:00,2023-04-26 03:15:00,Buy,1998.725,1995.225,2005.725,Loss,-3.5,1066.0
2023-04-26 13:00:00,2023-04-26 13:15:00,Buy,1998.685,1995.185,2005.685,Win,7.0,1073.0
2023-04-26 15:45:00,2023-04-26 16:15:00,Sell,1994.008,1997.508,1987.008,Win,7.0,1080.0
2023-04-27 02:00:00,2023-04-27 05:00:00,Buy,1993.935,1990.435,2000.935,Win,7.0,1087.0
2023-04-27 10:15:00,2023-04-27 12:30:00,Buy,1999.205,1995.705,2006.205,Loss,-3.5,1083.5
2023-04-28 05:45:00,2023-04-28 12:30:00,Sell,1986.425,1989.925,1979.425,Win,7.0,1090.5
2023-04-28 14:30:00,2023-04-28 14:45:00,Buy,1985.905,1982.405,1992.905,Win,7.0,1097.5
2023-05-01 01:30:00,2023-05-01 10:00:00,Sell,1983.535,1987.035,1976.535,Loss,-3.5,1094.0
2023-05-01 10:00:00,2023-05-01 12:15:00,Buy,1985.595,1982.095,1992.595,Win,7.0,1101.0
2023-05-02 10:30:00,2023-05-02 14:00:00,Buy,1987.235,1983.735,1994.235,Win,7.0,1108.0
2023-05-02 14:15:00,2023-05-02 14:30:00,Buy,1999.848,1996.348,2006.848,Win,7.0,1115.0
2023-05-02 14:30:00,2023-05-02 14:45:00,Buy,2004.335,2000.835,2011.335,Win,7.0,1122.0
2023-05-03 14:30:00,2023-05-03 15:15:00,Buy,2016.475,2012.975,2023.475,Win,7.0,1129.0
2023-05-03 17:15:00,2023-05-03 18:00:00,Buy,2025.135,2021.635,2032.135,Loss,-3.5,1125.5
2023-05-04 00:00:00,2023-05-04 01:00:00,Buy,2054.264,2050.764,2061.264,Loss,-3.5,1122.0
2023-05-04 04:15:00,2023-05-04 06:15:00,Buy,2042.735,2039.235,2049.7349999999997,Loss,-3.5,1118.5
2023-05-04 11:00:00,2023-05-04 12:30:00,Buy,2040.864,2037.364,2047.864,Loss,-3.5,1115.0
2023-05-04 13:30:00,2023-05-04 13:45:00,Buy,2036.495,2032.995,2043.495,Win,7.0,1122.0
2023-05-04 13:45:00,2023-05-04 14:15:00,Buy,2041.505,2038.005,2048.505,Win,7.0,1129.0
2023-05-05 12:15:00,2023-05-05 12:30:00,Sell,2034.675,2038.175,2027.675,Win,7.0,1136.0
2023-05-09 09:30:00,2023-05-09 13:00:00,Buy,2027.334,2023.834,2034.334,Loss,-3.5,1132.5
2023-05-09 16:00:00,2023-05-09 17:15:00,Buy,2028.064,2024.564,2035.064,Win,7.0,1139.5
2023-05-09 17:15:00,2023-05-10 02:30:00,Buy,2034.794,2031.294,2041.794,Loss,-3.5,1136.0
2023-05-11 06:45:00,2023-05-11 11:00:00,Sell,2028.255,2031.755,2021.255,Loss,-3.5,1132.5
2023-05-11 11:00:00,2023-05-11 11:15:00,Buy,2029.895,2026.395,2036.895,Win,7.0,1139.5
2023-05-11 11:15:00,2023-05-11 12:15:00,Buy,2035.304,2031.804,2042.304,Loss,-3.5,1136.0
2023-05-12 01:15:00,2023-05-12 06:15:00,Sell,2014.715,2018.215,2007.715,Win,7.0,1143.0
2023-05-15 05:00:00,2023-05-15 13:45:00,Buy,2014.744,2011.244,2021.744,Win,7.0,1150.0
2023-05-15 15:30:00,2023-05-16 05:30:00,Buy,2016.455,2012.955,2023.455,Loss,-3.5,1146.5
2023-05-16 06:00:00,2023-05-16 06:30:00,Sell,2011.884,2015.384,2004.884,Win,7.0,1153.5
2023-05-17 05:15:00,2023-05-17 12:15:00,Sell,1990.514,1994.014,1983.514,Win,7.0,1160.5
2023-05-17 13:30:00,2023-05-17 14:00:00,Sell,1982.745,1986.245,1975.745,Win,7.0,1167.5
2023-05-17 17:00:00,2023-05-18 01:45:00,Sell,1981.554,1985.054,1974.554,Loss,-3.5,1164.0
2023-05-18 06:45:00,2023-05-18 12:30:00,Sell,1978.565,1982.065,1971.565,Win,7.0,1171.0
2023-05-18 12:30:00,2023-05-18 13:00:00,Sell,1972.525,1976.025,1965.525,Win,7.0,1178.0
2023-05-18 13:15:00,2023-05-18 14:30:00,Sell,1963.214,1966.714,1956.214,Win,7.0,1185.0
2023-05-19 17:30:00,2023-05-19 18:45:00,Buy,1980.265,1976.765,1987.265,Loss,-3.5,1181.5
2023-05-22 08:30:00,2023-05-22 11:30:00,Buy,1976.715,1973.215,1983.715,Loss,-3.5,1178.0
2023-05-23 00:45:00,2023-05-23 01:30:00,Sell,1969.305,1972.805,1962.305,Win,7.0,1185.0
2023-05-23 07:00:00,2023-05-23 08:00:00,Sell,1961.205,1964.705,1954.205,Win,7.0,1192.0
2023-05-23 16:15:00,2023-05-23 18:15:00,Buy,1969.245,1965.745,1976.245,Win,7.0,1199.0
2023-05-24 03:45:00,2023-05-24 06:30:00,Buy,1975.745,1972.245,1982.745,Loss,-3.5,1195.5
2023-05-24 11:30:00,2023-05-24 13:00:00,Buy,1979.235,1975.735,1986.235,Loss,-3.5,1192.0
2023-05-25 05:30:00,2023-05-25 06:45:00,Sell,1956.205,1959.705,1949.205,Loss,-3.5,1188.5
2023-05-25 14:45:00,2023-05-25 19:30:00,Sell,1946.145,1949.645,1939.145,Win,7.0,1195.5
2023-05-26 12:30:00,2023-05-26 12:45:00,Sell,1951.318,1954.818,1944.318,Win,7.0,1202.5
2023-05-29 12:30:00,2023-05-29 16:45:00,Buy,1947.475,1943.975,1954.475,Loss,-3.5,1199.0
2023-05-30 03:15:00,2023-05-30 05:15:00,Sell,1943.025,1946.525,1936.025,Win,7.0,1206.0
2023-05-30 09:15:00,2023-05-30 09:45:00,Buy,1945.635,1942.135,1952.635,Win,7.0,1213.0
2023-05-30 09:45:00,2023-05-30 11:30:00,Buy,1950.124,1946.624,1957.124,Win,7.0,1220.0
2023-05-30 15:15:00,2023-05-31 01:45:00,Buy,1959.305,1955.805,1966.305,Loss,-3.5,1216.5
2023-05-31 13:30:00,2023-05-31 13:45:00,Buy,1964.448,1960.948,1971.448,Win,7.0,1223.5
2023-06-01 07:00:00,2023-06-01 08:30:00,Sell,1960.275,1963.775,1953.275,Win,7.0,1230.5
2023-06-01 10:30:00,2023-06-01 12:15:00,Buy,1962.958,1959.458,1969.958,Loss,-3.5,1227.0
2023-06-01 13:30:00,2023-06-01 14:00:00,Buy,1969.115,1965.615,1976.115,Win,7.0,1234.0
2023-06-01 15:30:00,2023-06-01 17:15:00,Buy,1979.858,1976.358,1986.858,Loss,-3.5,1230.5
2023-06-02 01:45:00,2023-06-02 12:30:00,Buy,1976.495,1972.995,1983.495,Loss,-3.5,1227.0
2023-06-02 13:45:00,2023-06-02 16:00:00,Sell,1966.345,1969.845,1959.345,Win,7.0,1234.0
2023-06-02 16:00:00,2023-06-02 16:30:00,Sell,1960.595,1964.095,1953.595,Win,7.0,1241.0
2023-06-02 16:30:00,2023-06-02 20:45:00,Sell,1954.675,1958.175,1947.675,Win,7.0,1248.0
2023-06-05 07:30:00,2023-06-05 09:30:00,Sell,1941.095,1944.595,1934.095,Loss,-3.5,1244.5
2023-06-05 11:00:00,2023-06-05 13:15:00,Sell,1942.124,1945.624,1935.124,Loss,-3.5,1241.0
2023-06-06 02:00:00,2023-06-06 07:15:00,Buy,1960.945,1957.445,1967.945,Loss,-3.5,1237.5
2023-06-06 15:30:00,2023-06-07 06:30:00,Buy,1961.404,1957.904,1968.404,Loss,-3.5,1234.0
2023-06-08 13:30:00,2023-06-08 13:45:00,Buy,1961.145,1957.645,1968.145,Win,7.0,1241.0
2023-06-12 08:00:00,2023-06-12 13:15:00,Buy,1961.785,1958.285,1968.785,Loss,-3.5,1237.5
2023-06-12 13:15:00,2023-06-12 13:45:00,Sell,1959.965,1963.465,1952.965,Win,7.0,1244.5
2023-06-12 13:45:00,2023-06-12 23:00:00,Sell,1955.445,1958.945,1948.445,Loss,-3.5,1241.0
2023-06-13 03:15:00,2023-06-13 12:30:00,Buy,1959.855,1956.355,1966.855,Loss,-3.5,1237.5
2023-06-13 17:30:00,2023-06-14 01:45:00,Sell,1944.115,1947.615,1937.115,Loss,-3.5,1234.0
2023-06-14 11:15:00,2023-06-14 12:30:00,Sell,1946.435,1949.935,1939.435,Loss,-3.5,1230.5
2023-06-14 18:00:00,2023-06-14 18:15:00,Sell,1952.725,1956.225,1945.725,Win,7.0,1237.5
2023-06-14 20:30:00,2023-06-15 01:00:00,Sell,1942.805,1946.305,1935.805,Win,7.0,1244.5
2023-06-15 06:30:00,2023-06-15 12:00:00,Sell,1934.305,1937.805,1927.305,Win,7.0,1251.5
2023-06-15 13:00:00,2023-06-15 13:15:00,Buy,1934.158,1930.658,1941.158,Win,7.0,1258.5
2023-06-15 13:15:00,2023-06-15 13:30:00,Buy,1938.635,1935.135,1945.635,Win,7.0,1265.5
2023-06-15 13:30:00,2023-06-15 13:45:00,Buy,1943.665,1940.165,1950.665,Win,7.0,1272.5
2023-06-15 15:15:00,2023-06-16 01:45:00,Buy,1954.895,1951.395,1961.895,Win,7.0,1279.5
2023-06-16 06:00:00,2023-06-16 11:00:00,Buy,1958.578,1955.078,1965.578,Win,7.0,1286.5
2023-06-19 09:00:00,2023-06-19 11:30:00,Sell,1955.708,1959.208,1948.708,Win,7.0,1293.5
2023-06-20 12:30:00,2023-06-20 12:45:00,Sell,1952.284,1955.784,1945.284,Win,7.0,1300.5
2023-06-20 13:00:00,2023-06-20 13:30:00,Sell,1943.605,1947.105,1936.605,Win,7.0,1307.5
2023-06-20 13:30:00,2023-06-21 12:15:00,Sell,1936.375,1939.875,1929.375,Win,7.0,1314.5
2023-06-22 08:15:00,2023-06-22 13:00:00,Sell,1928.528,1932.028,1921.528,Win,7.0,1321.5
2023-06-22 13:00:00,2023-06-22 13:45:00,Sell,1922.835,1926.335,1915.835,Loss,-3.5,1318.0
2023-06-22 14:00:00,2023-06-22 15:15:00,Sell,1920.795,1924.295,1913.795,Win,7.0,1325.0
2023-06-23 01:30:00,2023-06-23 05:00:00,Sell,1913.775,1917.275,1906.775,Loss,-3.5,1321.5
2023-06-23 13:00:00,2023-06-23 13:45:00,Buy,1930.145,1926.645,1937.145,Win,7.0,1328.5
2023-06-23 16:30:00,2023-06-25 22:00:00,Sell,1919.825,1923.325,1912.825,Loss,-3.5,1325.0
2023-06-25 22:00:00,2023-06-26 07:45:00,Buy,1921.998,1918.498,1928.998,Win,7.0,1332.0
2023-06-27 01:30:00,2023-06-27 11:00:00,Buy,1925.765,1922.265,1932.765,Loss,-3.5,1328.5
2023-06-27 11:00:00,2023-06-27 12:15:00,Sell,1922.855,1926.355,1915.855,Loss,-3.5,1325.0
2023-06-27 15:00:00,2023-06-28 06:30:00,Sell,1916.575,1920.075,1909.575,Win,7.0,1332.0
2023-06-28 06:30:00,2023-06-28 13:00:00,Sell,1912.085,1915.585,1905.085,Win,7.0,1339.0
2023-06-29 01:45:00,2023-06-29 03:00:00,Sell,1910.164,1913.664,1903.164,Win,7.0,1346.0
2023-06-30 05:45:00,2023-06-30 08:30:00,Sell,1907.795,1911.295,1900.795,Win,7.0,1353.0
2023-06-30 14:00:00,2023-06-30 17:00:00,Buy,1914.875,1911.375,1921.875,Win,7.0,1360.0
2023-06-30 17:00:00,2023-07-03 00:45:00,Buy,1920.438,1916.938,1927.438,Loss,-3.5,1356.5
2023-07-04 06:00:00,2023-07-05 06:30:00,Buy,1924.375,1920.875,1931.375,Loss,-3.5,1353.0
2023-07-05 07:30:00,2023-07-05 13:15:00,Buy,1924.745,1921.245,1931.745,Win,7.0,1360.0
2023-07-05 17:00:00,2023-07-06 10:45:00,Sell,1920.755,1924.255,1913.755,Loss,-3.5,1356.5
2023-07-06 14:00:00,2023-07-06 16:00:00,Sell,1908.635,1912.135,1901.635,Loss,-3.5,1353.0
2023-07-07 14:30:00,2023-07-07 17:00:00,Buy,1929.588,1926.088,1936.588,Loss,-3.5,1349.5
2023-07-10 12:30:00,2023-07-10 13:15:00,Sell,1916.718,1920.218,1909.718,Loss,-3.5,1346.0
2023-07-11 06:00:00,2023-07-11 06:30:00,Buy,1929.675,1926.175,1936.675,Win,7.0,1353.0
2023-07-11 08:00:00,2023-07-11 12:30:00,Buy,1933.785,1930.285,1940.785,Loss,-3.5,1349.5
2023-07-12 02:15:00,2023-07-12 06:30:00,Buy,1938.344,1934.844,1945.344,Loss,-3.5,1346.0
2023-07-12 13:30:00,2023-07-12 16:30:00,Buy,1951.995,1948.495,1958.995,Win,7.0,1353.0
2023-07-13 06:15:00,2023-07-13 12:30:00,Buy,1959.475,1955.975,1966.475,Loss,-3.5,1349.5
2023-07-14 01:15:00,2023-07-14 06:30:00,Buy,1959.915,1956.415,1966.915,Loss,-3.5,1346.0
2023-07-14 11:15:00,2023-07-14 13:00:00,Buy,1958.285,1954.785,1965.285,Loss,-3.5,1342.5
2023-07-14 19:15:00,2023-07-17 07:15:00,Sell,1957.578,1961.078,1950.578,Win,7.0,1349.5
2023-07-17 09:30:00,2023-07-17 12:30:00,Buy,1955.895,1952.395,1962.895,Loss,-3.5,1346.0
2023-07-18 06:45:00,2023-07-18 11:15:00,Buy,1960.425,1956.925,1967.425,Win,7.0,1353.0
2023-07-18 13:45:00,2023-07-18 14:00:00,Buy,1970.585,1967.085,1977.585,Win,7.0,1360.0
2023-07-18 14:00:00,2023-07-18 14:15:00,Buy,1971.915,1968.415,1978.915,Win,7.0,1367.0
2023-07-19 05:45:00,2023-07-19 06:30:00,Buy,1977.385,1973.885,1984.385,Loss,-3.5,1363.5
2023-07-19 07:00:00,2023-07-19 11:00:00,Buy,1977.115,1973.615,1984.115,Loss,-3.5,1360.0
2023-07-19 16:30:00,2023-07-20 01:15:00,Buy,1975.065,1971.565,1982.065,Win,7.0,1367.0
2023-07-20 01:30:00,2023-07-20 06:15:00,Buy,1982.885,1979.385,1989.885,Loss,-3.5,1363.5
2023-07-20 08:15:00,2023-07-20 12:15:00,Buy,1981.635,1978.135,1988.635,Loss,-3.5,1360.0
2023-07-20 12:15:00,2023-07-20 14:00:00,Sell,1979.225,1982.725,1972.225,Win,7.0,1367.0
2023-07-21 07:30:00,2023-07-21 08:15:00,Sell,1968.785,1972.285,1961.785,Win,7.0,1374.0
2023-07-25 10:45:00,2023-07-25 14:00:00,Sell,1959.915,1963.415,1952.915,Win,7.0,1381.0
2023-07-25 14:45:00,2023-07-26 06:15:00,Buy,1960.785,1957.285,1967.785,Win,7.0,1388.0
2023-07-26 06:15:00,2023-07-26 13:45:00,Buy,1968.115,1964.615,1975.115,Loss,-3.5,1384.5
2023-07-26 14:45:00,2023-07-26 15:15:00,Buy,1967.555,1964.055,1974.555,Win,7.0,1391.5
2023-07-26 18:30:00,2023-07-27 02:00:00,Buy,1971.165,1967.665,1978.165,Win,7.0,1398.5
2023-07-27 12:45:00,2023-07-27 13:15:00,Sell,1962.295,1965.795,1955.295,Win,7.0,1405.5
2023-07-27 16:15:00,2023-07-27 17:00:00,Sell,1943.925,1947.425,1936.925,Loss,-3.5,1402.0
2023-07-27 18:15:00,2023-07-28 01:30:00,Sell,1945.605,1949.105,1938.605,Loss,-3.5,1398.5
2023-07-31 03:30:00,2023-07-31 11:15:00,Sell,1956.085,1959.585,1949.085,Loss,-3.5,1395.0
2023-07-31 12:15:00,2023-07-31 12:45:00,Buy,1959.575,1956.075,1966.575,Win,7.0,1402.0
2023-07-31 13:30:00,2023-08-01 01:30:00,Buy,1965.945,1962.445,1972.945,Loss,-3.5,1398.5
2023-08-01 10:15:00,2023-08-01 12:30:00,Sell,1955.758,1959.258,1948.758,Win,7.0,1405.5
2023-08-01 12:30:00,2023-08-01 14:00:00,Sell,1949.785,1953.285,1942.785,Loss,-3.5,1402.0
2023-08-03 02:45:00,2023-08-03 12:15:00,Sell,1936.648,1940.148,1929.648,Win,7.0,1409.0
2023-08-04 15:30:00,2023-08-07 03:45:00,Buy,1941.935,1938.435,1948.935,Loss,-3.5,1405.5
2023-08-07 09:30:00,2023-08-07 13:00:00,Sell,1936.074,1939.574,1929.074,Loss,-3.5,1402.0
2023-08-08 11:30:00,2023-08-08 12:00:00,Sell,1931.325,1934.825,1924.325,Win,7.0,1409.0
2023-08-08 16:45:00,2023-08-09 02:45:00,Sell,1926.545,1930.045,1919.545,Loss,-3.5,1405.5
2023-08-09 09:45:00,2023-08-09 14:30:00,Sell,1926.565,1930.065,1919.565,Win,7.0,1412.5
2023-08-10 14:45:00,2023-08-10 15:30:00,Sell,1915.288,1918.788,1908.288,Loss,-3.5,1409.0
2023-08-10 17:00:00,2023-08-10 20:45:00,Sell,1919.075,1922.575,1912.075,Win,7.0,1416.0
2023-08-11 12:30:00,2023-08-14 01:00:00,Sell,1917.458,1920.958,1910.458,Win,7.0,1423.0
2023-08-14 12:00:00,2023-08-14 13:15:00,Sell,1912.785,1916.285,1905.785,Win,7.0,1430.0
2023-08-14 13:15:00,2023-08-14 14:30:00,Sell,1907.785,1911.285,1900.785,Loss,-3.5,1426.5
2023-08-14 17:45:00,2023-08-15 01:30:00,Sell,1911.205,1914.705,1904.205,Win,7.0,1433.5
2023-08-17 15:15:00,2023-08-17 17:00:00,Sell,1894.335,1897.835,1887.335,Win,7.0,1440.5
2023-08-18 12:15:00,2023-08-18 13:45:00,Sell,1892.785,1896.285,1885.785,Loss,-3.5,1437.0
2023-08-21 01:00:00,2023-08-21 02:45:00,Sell,1889.305,1892.805,1882.305,Loss,-3.5,1433.5
2023-08-21 02:45:00,2023-08-21 06:00:00,Buy,1891.155,1887.655,1898.155,Loss,-3.5,1430.0
2023-08-21 11:30:00,2023-08-21 13:00:00,Buy,1890.795,1887.295,1897.795,Win,7.0,1437.0
2023-08-22 03:00:00,2023-08-22 09:45:00,Buy,1895.595,1892.095,1902.595,Win,7.0,1444.0
2023-08-22 13:15:00,2023-08-22 15:45:00,Sell,1895.045,1898.545,1888.045,Loss,-3.5,1440.5
2023-08-23 00:00:00,2023-08-23 12:15:00,Buy,1899.055,1895.555,1906.055,Win,7.0,1447.5
2023-08-23 12:15:00,2023-08-23 13:45:00,Buy,1905.295,1901.795,1912.295,Win,7.0,1454.5
2023-08-23 15:45:00,2023-08-23 20:45:00,Buy,1918.175,1914.675,1925.175,Loss,-3.5,1451.0
2023-08-23 22:00:00,2023-08-24 12:30:00,Buy,1916.025,1912.525,1923.025,Loss,-3.5,1447.5
2023-08-24 14:00:00,2023-08-25 03:30:00,Buy,1917.155,1913.655,1924.155,Loss,-3.5,1444.0
2023-08-25 14:30:00,2023-08-25 18:15:00,Sell,1909.175,1912.675,1902.175,Loss,-3.5,1440.5
2023-08-28 15:30:00,2023-08-28 17:00:00,Buy,1921.515,1918.015,1928.515,Loss,-3.5,1437.0
2023-08-29 02:45:00,2023-08-29 11:00:00,Buy,1923.065,1919.565,1930.065,Loss,-3.5,1433.5
2023-08-29 11:00:00,2023-08-29 14:00:00,Sell,1919.605,1923.105,1912.605,Loss,-3.5,1430.0
2023-08-30 09:15:00,2023-08-30 12:30:00,Buy,1937.215,1933.715,1944.215,Win,7.0,1437.0
2023-08-30 22:00:00,2023-08-31 15:30:00,Buy,1943.575,1940.075,1950.575,Loss,-3.5,1433.5
2023-09-01 01:00:00,2023-09-01 12:30:00,Buy,1939.765,1936.265,1946.765,Win,7.0,1440.5
2023-09-01 12:30:00,2023-09-01 13:45:00,Buy,1946.855,1943.355,1953.855,Loss,-3.5,1437.0
2023-09-05 13:45:00,2023-09-06 07:15:00,Sell,1930.755,1934.255,1923.755,Win,7.0,1444.0
2023-09-08 12:45:00,2023-09-08 13:45:00,Sell,1922.045,1925.545,1915.045,Loss,-3.5,1440.5
2023-09-08 13:45:00,2023-09-08 15:00:00,Buy,1925.198,1921.698,1932.198,Loss,-3.5,1437.0
2023-09-08 15:00:00,2023-09-11 05:00:00,Sell,1923.225,1926.725,1916.225,Loss,-3.5,1433.5
2023-09-11 13:00:00,2023-09-11 14:00:00,Buy,1927.695,1924.195,1934.695,Loss,-3.5,1430.0
2023-09-11 14:30:00,2023-09-12 10:30:00,Sell,1923.768,1927.268,1916.768,Win,7.0,1437.0
2023-09-12 11:15:00,2023-09-13 12:30:00,Sell,1913.815,1917.315,1906.815,Win,7.0,1444.0
2023-09-13 15:30:00,2023-09-14 12:30:00,Sell,1911.415,1914.915,1904.415,Win,7.0,1451.0
2023-09-14 12:30:00,2023-09-14 14:45:00,Sell,1905.894,1909.394,1898.894,Loss,-3.5,1447.5
2023-09-14 16:00:00,2023-09-15 02:00:00,Buy,1908.385,1904.885,1915.385,Win,7.0,1454.5
2023-09-15 13:00:00,2023-09-15 13:30:00,Buy,1919.005,1915.505,1926.005,Win,7.0,1461.5
2023-09-18 05:30:00,2023-09-18 08:15:00,Buy,1928.828,1925.328,1935.828,Loss,-3.5,1458.0
2023-09-18 16:30:00,2023-09-19 12:15:00,Buy,1929.815,1926.315,1936.815,Win,7.0,1465.0
2023-09-19 14:30:00,2023-09-19 18:15:00,Buy,1933.295,1929.795,1940.295,Loss,-3.5,1461.5
2023-09-20 01:00:00,2023-09-20 12:00:00,Sell,1929.695,1933.195,1922.695,Loss,-3.5,1458.0
2023-09-20 19:30:00,2023-09-20 20:00:00,Sell,1937.355,1940.855,1930.355,Win,7.0,1465.0
2023-09-21 00:30:00,2023-09-21 06:15:00,Sell,1926.155,1929.655,1919.155,Loss,-3.5,1461.5
2023-09-21 08:45:00,2023-09-21 12:15:00,Sell,1924.685,1928.185,1917.685,Win,7.0,1468.5
2023-09-26 15:00:00,2023-09-27 04:00:00,Sell,1904.958,1908.458,1897.958,Win,7.0,1475.5
2023-09-27 13:30:00,2023-09-27 15:15:00,Sell,1888.298,1891.798,1881.298,Win,7.0,1482.5
2023-09-27 16:00:00,2023-09-27 17:15:00,Sell,1880.495,1883.995,1873.495,Win,7.0,1489.5
2023-09-27 17:15:00,2023-09-28 12:30:00,Sell,1874.905,1878.405,1867.905,Loss,-3.5,1486.0
2023-09-28 14:30:00,2023-09-28 15:00:00,Sell,1871.615,1875.115,1864.615,Win,7.0,1493.0
2023-09-28 15:00:00,2023-09-28 15:15:00,Sell,1864.608,1868.108,1857.608,Win,7.0,1500.0
2023-09-28 20:30:00,2023-09-29 06:15:00,Sell,1865.638,1869.138,1858.638,Loss,-3.5,1496.5
2023-09-29 12:30:00,2023-09-29 13:00:00,Buy,1871.605,1868.105,1878.605,Win,7.0,1503.5
2023-09-29 16:45:00,2023-09-29 18:15:00,Sell,1854.158,1857.658,1847.158,Win,7.0,1510.5
2023-09-29 18:15:00,2023-10-02 05:30:00,Sell,1849.035,1852.535,1842.035,Win,7.0,1517.5
2023-10-02 05:30:00,2023-10-02 06:30:00,Sell,1841.918,1845.418,1834.918,Loss,-3.5,1514.0
